"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","quotes","replies","retweets","status","text","views"
"false","false","","https://pbs.twimg.com/profile_images/1360231683274989568/PX5uyDca_normal.jpg","Jassjeet Singh","1360231515733577730","SinghJassjeet","0","0","1462905695376920589","Thu Nov 25 21:32:26 +0000 2021","When can we expect to hear an update on COVAXIN EUA? What is the status of Covaxin approval in the US and when will COVAXIN be available for adults in the US? As it has showed to be the best vaccine available, what is holding the FDA back?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463983943208812553","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov When can we expect to hear an update on COVAXIN EUA? What is the status of Covaxin approval in the US and when will COVAXIN be available for adults in the US? As it has showed to be the best vaccine available, what is holding the FDA back?",
"false","false","Adventurous spontaneous fun loving bearded man","https://pbs.twimg.com/profile_images/1463512050135703553/aKd1nC5u_normal.jpg","Jonathan Oyer","1463511779883962372","OyerJonathan22","0","0","1462905695376920589","Thu Nov 25 18:11:59 +0000 2021","Just another way for governmental control #fuckthevaccine #unlawful","50","65","fuckthevaccine","66","75","unlawful",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463933498159419395","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Just another way for governmental control #fuckthevaccine #unlawful",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Ron Christian","1462875523441303553","RonChri22431303","1","0","1462905695376920589","Tue Nov 23 04:20:23 +0000 2021","I will never trust you again!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462999446057222145","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov I will never trust you again!",
"false","false","","https://pbs.twimg.com/profile_images/1463768995820187648/NrwNcnVQ_normal.jpg","allaben zayed","1460953381590216709","AllabenZayed","5","0","1462905695376920589","Thu Nov 25 07:04:03 +0000 2021","#_Yes_to_the_freedom_of_Saif_Islam_Muammar_Gaddafi

#كلنا_الدكتور_سيف_الأسلام_القدافي

#We_are_all_Dr_Saif_allslam_AlGaddafi","8","58","_Yes_to_the_freedom_of_Saif_Islam_Muammar_Gaddafi","60","93","كلنا_الدكتور_سيف_الأسلام_القدافي","95","132","We_are_all_Dr_Saif_allslam_AlGaddafi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463765409535078404","qme","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov #_Yes_to_the_freedom_of_Saif_Islam_Muammar_Gaddafi

#كلنا_الدكتور_سيف_الأسلام_القدافي

#We_are_all_Dr_Saif_allslam_AlGaddafi",
"false","false","","https://pbs.twimg.com/profile_images/1315834640360497152/dv7CGM-7_normal.jpg","PenelopePooh","1315833879098462210","PoohPenelope","0","0","1462905695376920589","Tue Nov 23 12:49:55 +0000 2021","Here you go again.    Ridiculous",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463127674105257994","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Here you go again.    Ridiculous",
"false","false","I love kids-Kelogish (Pfp credits:General Peru from Discord and YT)","https://pbs.twimg.com/profile_images/1498126059023351810/XhtVxSMf_normal.jpg","Haçked","1435895320223825924","EASLouisanaReal","7","0","1462905695376920589","Mon Nov 29 21:20:24 +0000 2021","What's the youngest age you can get a vaccine?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465430468103389184","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov What's the youngest age you can get a vaccine?",
"false","false","psuedo gemologist, anthropologiest and theologian who likes to Study ancient civilizations and what became of them.  Worked at several Native American museums.","https://pbs.twimg.com/profile_images/1465405950483861505/XmCDZ3UO_normal.png","Kathleen Beltran","1465405811975282694","KathleenBel20","1","0","1462905695376920589","Mon Nov 29 22:18:40 +0000 2021","MASS EXTERMINATION!!!! TREASON!!!! BIOWARFARE!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465445132845469697","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov MASS EXTERMINATION!!!! TREASON!!!! BIOWARFARE!!!",
"false","false","Death Humbles The Proud","https://pbs.twimg.com/profile_images/1461372942475010056/nRDzrk_r_normal.jpg","Garry Gee","1461372597044752387","GarryGee6","5","0","1462905695376920589","Sat Nov 27 08:56:16 +0000 2021","What's the meaning of full dose and what's the meaning of booster.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464518422809743363","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov What's the meaning of full dose and what's the meaning of booster.",
"false","true","longingmikehawkificould","https://pbs.twimg.com/profile_images/1461009642100822018/i5xNApHX_normal.jpg","onlycucksgetvaxed","1327826388401999872","onlycuksgetvaxd","34","0","1462905695376920589","Mon Nov 29 17:20:06 +0000 2021","God you’re dope",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465369992266805250","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov God you’re dope",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Beth Natt","784864164934258688","BethNatt","46","0","1462905695376920589","Sun Nov 28 20:50:30 +0000 2021","For the 16-18 year olds who are early adopters…can we approve boosters for them please?  My daughter is 8 months out and itchy to stay safe!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465060554037506056","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov For the 16-18 year olds who are early adopters…can we approve boosters for them please?  My daughter is 8 months out and itchy to stay safe!",
"false","false","Adiario es un periódico de distribución GRATUITA que circula de lunes a sábado en la Ciudad de Oaxaca.
Adiario pasion por informar.","https://pbs.twimg.com/profile_images/1300483778/adiario_normal.jpg","adiariooaxaca","277356857","Adiarioax","200","0","1462905695376920589","Mon Nov 29 10:56:20 +0000 2021","Thanks for that. I'm eligible for a booster and I'll do it in January",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465273415649091584","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Thanks for that. I'm eligible for a booster and I'll do it in January",
"false","true","Light Worker","https://pbs.twimg.com/profile_images/1447437812698079232/wDZf6bdT_normal.jpg","Augani","723060333112336384","AugandAni","292","0","1462905695376920589","Sat Nov 27 18:48:37 +0000 2021","LOL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464667494329864192","und","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov LOL",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","M","1450772044359114756","M96191366","369","0","1462905695376920589","Mon Nov 22 22:16:43 +0000 2021","Please fast track @Novavax submission and approval. @Novavax is a traditional vaccine with better safety profile in clinical trials. No heart inflammation, myocarditis, blood clots and other adverse side effects. If you want us vaccinated, we will only take Novavax!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","2913798339","26","34","Novavax","Novavax","2913798339","60","68","Novavax","Novavax","1462907923932323846","en","0",,,,,,,,,,,,,"0","1","0","active","@CDCgov Please fast track @Novavax submission and approval. @Novavax is a traditional vaccine with better safety profile in clinical trials. No heart inflammation, myocarditis, blood clots and other adverse side effects. If you want us vaccinated, we will only take Novavax!!",
"true","false","HR Practitioner who is into Training, OD Analysis, Talent Building.","https://pbs.twimg.com/profile_images/1461617001294544897/No7x_5Gy_normal.jpg","Gladys Vaz","1652129214","GladysVaz88","497","0","1462905695376920589","Thu Nov 25 01:59:20 +0000 2021","After more than 70% of people are vaccinated, would Herd immunity be achieved ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463688725481680896","en","0",,,,,,,,,,,,,"0","1","0","active","@CDCgov After more than 70% of people are vaccinated, would Herd immunity be achieved ?",
"false","false","Bioinformatics. Scorpio vs Cancer.  Virat. MSD. Dravid.","https://pbs.twimg.com/profile_images/1183411466109620224/xJzXKEcA_normal.jpg","Rohan Bareja","554894054","iRonB25","110","0","1462905695376920589","Tue Nov 23 19:50:35 +0000 2021","Any updates on boosters for people with Astrazeneca 2 dose vaccine?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463233538845777925","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Any updates on boosters for people with Astrazeneca 2 dose vaccine?",
"false","true","I'm an artist, explorer, and proud car enthusiast.","https://pbs.twimg.com/profile_images/1762999296226451458/52LMxea4_normal.jpg","Joshua Cates","2663693720","pupspyder","308","0","1462905695376920589","Mon Nov 29 21:57:56 +0000 2021","I’d rather eat glass.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465439911578853377","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov I’d rather eat glass.",
"false","false","","https://pbs.twimg.com/profile_images/1418035618274234371/7PEsqc6F_normal.jpg","Nancy K","772965604164792321","NancyK07312478","298","0","1462905695376920589","Mon Nov 22 22:33:43 +0000 2021","SHOULD get you booster shot!! NOT ""MAY""!! Quite trying to appease those med people who aren't sold on boosters for all adults. Don't just ask like ""pretty please"" get 3rd shot. CDC &amp; Dr Walensky PLEASE work on your messaging.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462912202223108096","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov SHOULD get you booster shot!! NOT ""MAY""!! Quite trying to appease those med people who aren't sold on boosters for all adults. Don't just ask like ""pretty please"" get 3rd shot. CDC &amp; Dr Walensky PLEASE work on your messaging.",
"false","true","","https://pbs.twimg.com/profile_images/813108494895173633/_AUCAVo9_normal.jpg","rabid rabbit","813090790234689536","Olliebobaloo","48","0","1462905695376920589","Sun Nov 28 18:10:45 +0000 2021","We have overpopulation and a climate crisis.  This is mother earth’s way of protecting itself. 

If we don’t reverse climate change, covid is just the beginning.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465020354292707334","en","0",,,,,,,,,,,,,"0","1","0","active","@CDCgov We have overpopulation and a climate crisis.  This is mother earth’s way of protecting itself. 

If we don’t reverse climate change, covid is just the beginning.",
"false","false","💙🌊💙Vote BLUE in 2022!💙🌊💙","https://pbs.twimg.com/profile_images/1529469985227014144/kCKqAg19_normal.jpg","Say GAY!","2191251702","quirkynoname","3632","0","1462905695376920589","Mon Nov 29 21:27:22 +0000 2021","What about teens? My teen is 6 months out already. Can you let them get boosters now, please?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465432220324171776","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov What about teens? My teen is 6 months out already. Can you let them get boosters now, please?",
"false","true","your triggers are your responsibility. it isn’t the worlds responsibility to tip toe around you.","https://pbs.twimg.com/profile_images/938845591747960833/GrvNJfUe_normal.jpg","Josh Smith","616565192","marinersfan85","152","0","1462905695376920589","Thu Nov 25 21:40:20 +0000 2021","Piss off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463985932411932674","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Piss off",
"false","false","Madre de 2, Integrated ISO expertise, fan de la musica metal, amante del deporte, admiradora de los niños x su espontaneidad
🏈🏀⚽️⚾️🥊➡️🏊‍♀️🏃‍♀🚴‍♀️","https://pbs.twimg.com/profile_images/1994079269425700864/rJ6F-rhg_normal.jpg","Florecita","188976115","nanchiteca","438","0","1462905695376920589","Tue Nov 23 04:13:24 +0000 2021","What about vaccine combinations?
For example in Mexico I was vaccinated  Sinovac but I am going to TX next week and I would like to be able to get booster...it is possible combination sinovac-pfizer? 
Thks a lot!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462997687830204417","en","0",,,,,,,,,,,,,"0","3","0","active","@CDCgov What about vaccine combinations?
For example in Mexico I was vaccinated  Sinovac but I am going to TX next week and I would like to be able to get booster...it is possible combination sinovac-pfizer? 
Thks a lot!",
"false","false","Mark Holmes","https://pbs.twimg.com/profile_images/1142947371065761792/zd4XT887_normal.jpg","Mark Holmes","973155530","MarcusAndrus2","335","0","1462905695376920589","Thu Nov 25 02:40:06 +0000 2021","Fuck off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463698983323410433","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Fuck off",
"false","false","40 year TV Sports Broadcasting Veteran. With WPDE ABC 15 for 21 years.","https://pbs.twimg.com/profile_images/531298993792229377/xxzAfhnn_normal.jpeg","Mark Haggard","297205987","allzoner","3038","0","1462905695376920589","Fri Nov 26 20:10:25 +0000 2021","Is the Moderna vaccine able to fend off the new variant from Africa? What vaccine is most effective against the new strain? Thanks 🙏",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464325692234084354","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Is the Moderna vaccine able to fend off the new variant from Africa? What vaccine is most effective against the new strain? Thanks 🙏",
"false","false","🐕 mom of 2 Tervurens 🔬 Miss my Collie 💔 💔 Neuroscientist 🧠 🔬 #Resistance 🌊 🌊 💙@sally-ann-cole.bsky.social","https://pbs.twimg.com/profile_images/1708499851468759040/9tF9FHYt_normal.jpg","sally","709198097549631488","sally_ann_cole","10961","0","1462905695376920589","Sat Nov 27 22:46:50 +0000 2021","If we have excess boosters (or if we don’t),  let’s share with Canada 🤦‍♀️ https://t.co/bowGDndFrm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"granthshala.com/whos-getting-s…","https://granthshala.com/whos-getting-sick-report-sheds-new-light-on-breakthrough-cases-and-vaccine-protection-against-hospitalization/","83","106","https://t.co/bowGDndFrm","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464727443554516996","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov If we have excess boosters (or if we don’t),  let’s share with Canada 🤦‍♀️ https://t.co/bowGDndFrm",
"false","true","la mantra es osho osho osho","https://pbs.twimg.com/profile_images/1599106107124977668/061cUiv9_normal.jpg","champagne.comunista","1051827260","comunistafromtx","986","0","1462905695376920589","Mon Nov 29 09:27:32 +0000 2021","now force these greedy pharma companies moderna and pfizer to waive the patents for the vaccine so the rest of the world can get vaccinated and stop the virus from mutating and evolving further",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465251068712038406","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov now force these greedy pharma companies moderna and pfizer to waive the patents for the vaccine so the rest of the world can get vaccinated and stop the virus from mutating and evolving further",
"true","true","","https://pbs.twimg.com/profile_images/1044367825089908736/qY2mIFV__normal.jpg","Jason","2864291","doomedhuh","639","0","1462905695376920589","Fri Nov 26 03:37:25 +0000 2021","no thanks!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464075794469240836","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov no thanks!",
"false","false","","https://pbs.twimg.com/profile_images/798698509293813760/p-3Ae00T_normal.jpg","duke","1161571254","dukecafe1","160","0","1462905695376920589","Tue Nov 23 13:25:55 +0000 2021","WE ARE STILL BEING LIED TO",,,,,,,,,,"pic.x.com/lgKH8CDxqJ","https://x.com/dukecafe1/status/1463136732426260482/photo/1",,"Available","1463136724020772874","35","58","3_1463136724020772874","3_1463136724020772874","https://pbs.twimg.com/media/FE4bGTUWQAoD_pB.jpg","645","1152","0","855","1152","1152","0","601","1313","1152","0","521","2048","1024","0","0","2048","1152","0","0","2048","1152","2048","fit","1152","1200","fit","675","680","fit","383","150","crop","150","photo","https://t.co/lgKH8CDxqJ",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463136732426260482","en","6","1463136724020772874","https://pbs.twimg.com/media/FE4bGTUWQAoD_pB.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov WE ARE STILL BEING LIED TO https://t.co/lgKH8CDxqJ",
"false","false","Introvert, Advice Giver, Opinion Haver, Poet/ Lyricist, Politically Objective, Comedical Satirical. Enjoying my front row seats to the freak show! #GeorgeCarlin","https://pbs.twimg.com/profile_images/1452423641958785024/sQy6i6Ms_normal.jpg","Groushalla","1452410538529411075","groushalla","1","0","1462905695376920589","Mon Nov 22 22:54:07 +0000 2021","It's fascinating to watch the public testing by coercion through corporate enforcement to maintain a living sustainability...and repulsive. May you gain some humanity in your lives.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462917338391400450","en","5",,,,,,,,,,,,,"0","0","0","active","@CDCgov It's fascinating to watch the public testing by coercion through corporate enforcement to maintain a living sustainability...and repulsive. May you gain some humanity in your lives.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","BMBogacz","1285350331593916417","BmBogacz","4","0","1462905695376920589","Mon Nov 22 23:18:14 +0000 2021","I will not",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462923405288685570","en","4",,,,,,,,,,,,,"0","0","0","active","@CDCgov I will not",
"false","false","I post things and comment about stuff. If things posted appear in jest, take it as such.","https://pbs.twimg.com/profile_images/1239642911614078977/ZJ2LSzmd_normal.jpg","Tee","1239627232143949825","TeeOpinion","0","0","1462905695376920589","Mon Nov 22 22:11:59 +0000 2021","Watch now as the number of ""fully vaccinated"" crumbles because many got it as ""doing their part"" but now feel disillusioned by the vaccine.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462906731965603850","en","3",,,,,,,,,,,,,"0","0","0","active","@CDCgov Watch now as the number of ""fully vaccinated"" crumbles because many got it as ""doing their part"" but now feel disillusioned by the vaccine.",
"false","false","Army veteran ,machinist BJJ practitioner,and proud  conservative American.","https://pbs.twimg.com/profile_images/1575116064245141504/ItL__Bs__normal.jpg","Kt Rhodes","2898043161","ktrhodes28","150","0","1462905695376920589","Mon Nov 22 22:33:22 +0000 2021","Ill pass ty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462912116084682758","en","2",,,,,,,,,,,,,"0","0","0","active","@CDCgov Ill pass ty",
"false","false","","https://pbs.twimg.com/profile_images/798698509293813760/p-3Ae00T_normal.jpg","duke","1161571254","dukecafe1","160","0","1462905695376920589","Tue Nov 23 13:31:59 +0000 2021","",,,,,,,,,,"pic.x.com/n3h7yF5ZTC","https://x.com/dukecafe1/status/1463138257789722632/photo/1",,"Available","1463138236004454401","8","31","3_1463138236004454401","3_1463138236004454401","https://pbs.twimg.com/media/FE4ceT5WUAEubrW.jpg","1147","2048","0","5","1152","1152","0","0","1152","1011","0","0","1152","576","172","0","1152","2048","0","0","1152","2048","1152","fit","2048","675","fit","1200","383","fit","680","150","crop","150","photo","https://t.co/n3h7yF5ZTC",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463138257789722632","qme","2","1463138236004454401","https://pbs.twimg.com/media/FE4ceT5WUAEubrW.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/n3h7yF5ZTC",
"false","false","Adventurous spontaneous fun loving bearded man","https://pbs.twimg.com/profile_images/1463512050135703553/aKd1nC5u_normal.jpg","Jonathan Oyer","1463511779883962372","OyerJonathan22","0","0","1462905695376920589","Thu Nov 25 18:19:06 +0000 2021","Doesn’t make sense to have to wear a mask and be vaccinated to be at an outside event unless #itsallaboutcontrol","101","120","itsallaboutcontrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463935290200969222","en","1",,,,,,,,,,,,,"0","0","0","active","@CDCgov Doesn’t make sense to have to wear a mask and be vaccinated to be at an outside event unless #itsallaboutcontrol",
"false","false","Adventurous spontaneous fun loving bearded man","https://pbs.twimg.com/profile_images/1463512050135703553/aKd1nC5u_normal.jpg","Jonathan Oyer","1463511779883962372","OyerJonathan22","0","0","1462905695376920589","Thu Nov 25 18:18:31 +0000 2021","Why do people buy into getting the vaccine just to get to back to normal??  Y’all are idiots and can’t see  how it goes way beyond this. Wake up people and start defending your rights as a human. I WILL NOT ALLOW THE GOVERNMENT TO CONTROL ME #wheredidamericago #wakeup","250","268","wheredidamericago","269","276","wakeup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463935145594003464","en","1",,,,,,,,,,,,,"0","0","0","active","@CDCgov Why do people buy into getting the vaccine just to get to back to normal??  Y’all are idiots and can’t see  how it goes way beyond this. Wake up people and start defending your rights as a human. I WILL NOT ALLOW THE GOVERNMENT TO CONTROL ME #wheredidamericago #wakeup",
