"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/hashtags/4/indices/0","entities/hashtags/4/indices/1","entities/hashtags/4/text","entities/media/0/additional_media_info/monetizable","entities/media/0/allow_download_status/allow_download","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/large/faces/2/h","entities/media/0/features/large/faces/2/w","entities/media/0/features/large/faces/2/x","entities/media/0/features/large/faces/2/y","entities/media/0/features/large/faces/3/h","entities/media/0/features/large/faces/3/w","entities/media/0/features/large/faces/3/x","entities/media/0/features/large/faces/3/y","entities/media/0/features/large/faces/4/h","entities/media/0/features/large/faces/4/w","entities/media/0/features/large/faces/4/x","entities/media/0/features/large/faces/4/y","entities/media/0/features/large/faces/5/h","entities/media/0/features/large/faces/5/w","entities/media/0/features/large/faces/5/x","entities/media/0/features/large/faces/5/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/medium/faces/2/h","entities/media/0/features/medium/faces/2/w","entities/media/0/features/medium/faces/2/x","entities/media/0/features/medium/faces/2/y","entities/media/0/features/medium/faces/3/h","entities/media/0/features/medium/faces/3/w","entities/media/0/features/medium/faces/3/x","entities/media/0/features/medium/faces/3/y","entities/media/0/features/medium/faces/4/h","entities/media/0/features/medium/faces/4/w","entities/media/0/features/medium/faces/4/x","entities/media/0/features/medium/faces/4/y","entities/media/0/features/medium/faces/5/h","entities/media/0/features/medium/faces/5/w","entities/media/0/features/medium/faces/5/x","entities/media/0/features/medium/faces/5/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/orig/faces/2/h","entities/media/0/features/orig/faces/2/w","entities/media/0/features/orig/faces/2/x","entities/media/0/features/orig/faces/2/y","entities/media/0/features/orig/faces/3/h","entities/media/0/features/orig/faces/3/w","entities/media/0/features/orig/faces/3/x","entities/media/0/features/orig/faces/3/y","entities/media/0/features/orig/faces/4/h","entities/media/0/features/orig/faces/4/w","entities/media/0/features/orig/faces/4/x","entities/media/0/features/orig/faces/4/y","entities/media/0/features/orig/faces/5/h","entities/media/0/features/orig/faces/5/w","entities/media/0/features/orig/faces/5/x","entities/media/0/features/orig/faces/5/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/features/small/faces/2/h","entities/media/0/features/small/faces/2/w","entities/media/0/features/small/faces/2/x","entities/media/0/features/small/faces/2/y","entities/media/0/features/small/faces/3/h","entities/media/0/features/small/faces/3/w","entities/media/0/features/small/faces/3/x","entities/media/0/features/small/faces/3/y","entities/media/0/features/small/faces/4/h","entities/media/0/features/small/faces/4/w","entities/media/0/features/small/faces/4/x","entities/media/0/features/small/faces/4/y","entities/media/0/features/small/faces/5/h","entities/media/0/features/small/faces/5/w","entities/media/0/features/small/faces/5/x","entities/media/0/features/small/faces/5/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/media/0/video_info/variants/3/bitrate","entities/media/0/video_info/variants/3/content_type","entities/media/0/video_info/variants/3/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","media/video/0/variants/3/bitrate","media/video/0/variants/3/content_type","media/video/0/variants/3/url","quotes","replies","retweets","status","text","views"
"false","true","","https://pbs.twimg.com/profile_images/1788875642/image_normal.jpg","Emily Duncan","477412413","MyDuncanLife","10","0","1359981552361496580","Fri Feb 12 02:09:43 +0000 2021","🙄🤦🏻‍♀️",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360048405788176384","qme","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🙄🤦🏻‍♀️",
"false","false","","https://pbs.twimg.com/profile_images/1258866046624313349/3FiROt4n_normal.jpg","CK","1258817354873610246","mamaklug79","12","0","1359981552361496580","Thu Feb 11 22:37:05 +0000 2021","😂😂",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1359994895591694340","qme","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 😂😂",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Brealinformed","1240432839008665600","informed2024","4","0","1359981552361496580","Thu Feb 11 22:57:36 +0000 2021","A year into this and you’re telling us to wear (2) we have some not wearing one and others refusing especially those who have both vaccines! This is not the best policy most wont even get the vaccine seeing there is NO difference in restrictions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","16669075","8","13","FEMA","fema","1360000059841085444","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov @fema A year into this and you’re telling us to wear (2) we have some not wearing one and others refusing especially those who have both vaccines! This is not the best policy most wont even get the vaccine seeing there is NO difference in restrictions",
"false","false","","https://pbs.twimg.com/profile_images/1302800325854867471/bSBwLKwi_normal.jpg","Haas","1302799847225995271","KJHaas83","7","0","1359981552361496580","Sat Feb 13 22:17:08 +0000 2021","LOL No mask will fit my face the best.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360714652624318466","en","0",,,,,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov LOL No mask will fit my face the best.",
"false","false","Next thing you know they'll take my thoughts away....","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Ross Larsen","1282841263285448704","RossLarsen8","2","0","1359981552361496580","Thu Feb 11 22:11:50 +0000 2021","So much for individual masks saving granny 🙄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1359988540847886337","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So much for individual masks saving granny 🙄",
"false","false","","https://pbs.twimg.com/profile_images/1104062392919564296/2oqOS8fS_normal.jpg","Roettger","351827837","roettger54","22","0","1359981552361496580","Sat Feb 13 00:57:14 +0000 2021","🤣",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360392554655731715","qme","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🤣",
"false","false","mom, wife, daughter, granddaughter, daughter in law, sister, sister in law, aunty, mother in law, and now a soon to be grandma. Praise God.","https://pbs.twimg.com/profile_images/1243963157460078593/bF2a6pLO_normal.jpg","Gina","1240756332103258112","WILLOVERTHINKIT","5","0","1359981552361496580","Fri Feb 12 16:15:04 +0000 2021","Thanks CDC! Reading some of the rebuttals on here. There are some really stupid people out there. Thinking people can breathe in their own carbon monoxide? Not wearing a mask to build up immunity? Holy Christ. God help these people",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360261146708570114","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Thanks CDC! Reading some of the rebuttals on here. There are some really stupid people out there. Thinking people can breathe in their own carbon monoxide? Not wearing a mask to build up immunity? Holy Christ. God help these people",
"false","false","","https://pbs.twimg.com/profile_images/1353503626963120129/enhg73gQ_normal.jpg","Rob Brown","1241114576944578562","Rbbrwn08","9","0","1359981552361496580","Fri Feb 12 12:51:17 +0000 2021","You’re just putting this information out? Seriously?????",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360209864807579650","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You’re just putting this information out? Seriously?????",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Dobster778899","1343493187193745410","robster778899","31","0","1359981552361496580","Thu Feb 11 23:13:38 +0000 2021","Do you actually get paid tax dollars for this utter tosh?!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360004093121544195","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Do you actually get paid tax dollars for this utter tosh?!",
"false","false","","https://pbs.twimg.com/profile_images/1348807653464698882/nh5a4SpH_normal.jpg","Sarah Dennis","1348806856823754752","raindropraises","26","0","1359981552361496580","Thu Feb 11 22:05:17 +0000 2021","That cloth mask doesn't have pleats. It's going to slide down your nose as soon as you speak. Please go back to the drawing board, and show a pleated cloth mask. And how can you not already know this? Is no one at the CDC wearing a cotton mask?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1359986894080196616","en","0",,,,,,,,,,,,,,,,,,,,,,"0","3","0","active","@CDCgov That cloth mask doesn't have pleats. It's going to slide down your nose as soon as you speak. Please go back to the drawing board, and show a pleated cloth mask. And how can you not already know this? Is no one at the CDC wearing a cotton mask?",
"true","false","Disability Section of the American Public Health Association. Favorites and RTs do not imply endorsement.","https://pbs.twimg.com/profile_images/625691616687161344/qEwIc_cA_normal.jpg","APHA Disability","1931093359","APHADisability","2762","0","1359981552361496580","Fri Feb 12 22:16:40 +0000 2021","@ImageAltText",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","968883037986541569","8","21","Image Alt Bot","ImageAltText","1360352147640971266","qam","0",,,,,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov @ImageAltText",
"false","false","Don't be afraid from the death be afraid of unleavened life.!","https://pbs.twimg.com/profile_images/1481453452614119425/LNR3aipl_normal.jpg","John","126287865","zaferzafer3434","84","0","1359981552361496580","Thu Feb 11 22:19:01 +0000 2021","The mask is useless, because there are no viruses, the biggest viruses are dishonest like you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1359990349998022660","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov The mask is useless, because there are no viruses, the biggest viruses are dishonest like you.",
"false","false","Don't be afraid from the death be afraid of unleavened life.!","https://pbs.twimg.com/profile_images/1481453452614119425/LNR3aipl_normal.jpg","John","126287865","zaferzafer3434","84","0","1359981552361496580","Thu Feb 11 22:16:19 +0000 2021","If you all get the fuck out and don't spread fear, the virus won't stay......",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1359989671439331329","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov If you all get the fuck out and don't spread fear, the virus won't stay......",
"false","false","I have a reciprocating arm. Nice, huh?","https://pbs.twimg.com/profile_images/1613674570954772480/XCRi0-MF_normal.jpg","Jack Hoff","1230345076024496129","whatchasmell","88","0","1359981552361496580","Thu Feb 11 21:53:23 +0000 2021","To CDC: Please eat 💩and go 🍆 yourself.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1359983897229078532","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov To CDC: Please eat 💩and go 🍆 yourself.",
"false","false","","https://pbs.twimg.com/profile_images/770060033035997185/eGYAnf4K_normal.jpg","Dragathorne","2657776106","dragathorne","31","0","1359981552361496580","Sat Feb 13 14:53:00 +0000 2021","",,,,,,,,,,,,,,,,,,"pic.x.com/1Eynk6ZImd","https://x.com/dragathorne/status/1360602883318759430/photo/1","Sheeple Followers GIF","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1360602877543211014","8","31","16_1360602877543211014","16_1360602877543211014","https://pbs.twimg.com/tweet_video_thumb/EuHVG7xWYAYZWBJ.jpg",,,,,,,,,,,,,,,,,,,,,"246","438","246","fit","438","246","fit","438","246","fit","438","150","crop","150","animated_gif","https://t.co/1Eynk6ZImd","73","41",,"0","video/mp4","https://video.twimg.com/tweet_video/EuHVG7xWYAYZWBJ.mp4",,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360602883318759430","qme","0",,,"73","41",,"1360602877543211014","https://pbs.twimg.com/tweet_video_thumb/EuHVG7xWYAYZWBJ.jpg","246","438","0","video/mp4","https://video.twimg.com/tweet_video/EuHVG7xWYAYZWBJ.mp4",,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/1Eynk6ZImd",
"false","true","","https://pbs.twimg.com/profile_images/1409478596704583686/aCKlCTjs_normal.jpg","bicoastal life","1299001276529770496","evonwithaY","5","0","1359981552361496580","Fri Feb 12 13:40:14 +0000 2021","IF this were THE deadly virus to wipe ALL of us not just 0.01% of the population WHY do we throw our masks into our pockets, purse, hang them from mirrors, Repeat wear them ? Why don’t we FUMIGATE all masks and have BIO sterile trash containers everywhere ? #LiftTheLockdown","266","282","LiftTheLockdown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360222183549763592","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov IF this were THE deadly virus to wipe ALL of us not just 0.01% of the population WHY do we throw our masks into our pockets, purse, hang them from mirrors, Repeat wear them ? Why don’t we FUMIGATE all masks and have BIO sterile trash containers everywhere ? #LiftTheLockdown",
"false","true","","https://pbs.twimg.com/profile_images/1409478596704583686/aCKlCTjs_normal.jpg","bicoastal life","1299001276529770496","evonwithaY","5","0","1359981552361496580","Fri Feb 12 13:31:45 +0000 2021","Would you STOP! You have changed your mind so many times including telling us to NOT wear a mask because we would touch our face too much! This is ridiculous now...I got Covid19 , I’m 66 and I’m just fine! Let people live their lives and protect the VULNERABLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360220047436873730","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Would you STOP! You have changed your mind so many times including telling us to NOT wear a mask because we would touch our face too much! This is ridiculous now...I got Covid19 , I’m 66 and I’m just fine! Let people live their lives and protect the VULNERABLE",
"false","false","YAWEH ISRAEL","https://pbs.twimg.com/profile_images/1451835185/198151_1622748980204_1580874748_31201801_7301992_n_1__normal.jpg","D.L. Alexander","306844453","dualxnd2","72","0","1359981552361496580","Fri Feb 12 04:59:52 +0000 2021","Fake pandemic pure Evil!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360091225504808963","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Fake pandemic pure Evil!!",
"false","false","YAWEH ISRAEL","https://pbs.twimg.com/profile_images/1451835185/198151_1622748980204_1580874748_31201801_7301992_n_1__normal.jpg","D.L. Alexander","306844453","dualxnd2","72","0","1359981552361496580","Fri Feb 12 04:58:58 +0000 2021","Never!! Face mask doesn't work and never will...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360090999838674946","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Never!! Face mask doesn't work and never will...",
"false","false","","https://pbs.twimg.com/profile_images/1599933555743784960/BgHPC-43_normal.jpg","Sports, Politics, Art","1126500654124498944","allsportsMKE","38","0","1359981552361496580","Fri Feb 12 03:02:39 +0000 2021","Hell no.  This is stupid and makes no sense.  CDC please stop telling me what’s best.  Thanks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1360061728743182337","en","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Hell no.  This is stupid and makes no sense.  CDC please stop telling me what’s best.  Thanks",
