"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/media/0/video_info/variants/3/bitrate","entities/media/0/video_info/variants/3/content_type","entities/media/0/video_info/variants/3/url","entities/media/1/additional_media_info/monetizable","entities/media/1/display_url","entities/media/1/expanded_url","entities/media/1/ext_alt_text","entities/media/1/ext_media_availability/status","entities/media/1/features/large/faces/0/h","entities/media/1/features/large/faces/0/w","entities/media/1/features/large/faces/0/x","entities/media/1/features/large/faces/0/y","entities/media/1/features/large/faces/1/h","entities/media/1/features/large/faces/1/w","entities/media/1/features/large/faces/1/x","entities/media/1/features/large/faces/1/y","entities/media/1/features/medium/faces/0/h","entities/media/1/features/medium/faces/0/w","entities/media/1/features/medium/faces/0/x","entities/media/1/features/medium/faces/0/y","entities/media/1/features/medium/faces/1/h","entities/media/1/features/medium/faces/1/w","entities/media/1/features/medium/faces/1/x","entities/media/1/features/medium/faces/1/y","entities/media/1/features/orig/faces/0/h","entities/media/1/features/orig/faces/0/w","entities/media/1/features/orig/faces/0/x","entities/media/1/features/orig/faces/0/y","entities/media/1/features/orig/faces/1/h","entities/media/1/features/orig/faces/1/w","entities/media/1/features/orig/faces/1/x","entities/media/1/features/orig/faces/1/y","entities/media/1/features/small/faces/0/h","entities/media/1/features/small/faces/0/w","entities/media/1/features/small/faces/0/x","entities/media/1/features/small/faces/0/y","entities/media/1/features/small/faces/1/h","entities/media/1/features/small/faces/1/w","entities/media/1/features/small/faces/1/x","entities/media/1/features/small/faces/1/y","entities/media/1/id_str","entities/media/1/indices/0","entities/media/1/indices/1","entities/media/1/media_key","entities/media/1/media_results/result/media_key","entities/media/1/media_url_https","entities/media/1/original_info/focus_rects/0/h","entities/media/1/original_info/focus_rects/0/w","entities/media/1/original_info/focus_rects/0/x","entities/media/1/original_info/focus_rects/0/y","entities/media/1/original_info/focus_rects/1/h","entities/media/1/original_info/focus_rects/1/w","entities/media/1/original_info/focus_rects/1/x","entities/media/1/original_info/focus_rects/1/y","entities/media/1/original_info/focus_rects/2/h","entities/media/1/original_info/focus_rects/2/w","entities/media/1/original_info/focus_rects/2/x","entities/media/1/original_info/focus_rects/2/y","entities/media/1/original_info/focus_rects/3/h","entities/media/1/original_info/focus_rects/3/w","entities/media/1/original_info/focus_rects/3/x","entities/media/1/original_info/focus_rects/3/y","entities/media/1/original_info/focus_rects/4/h","entities/media/1/original_info/focus_rects/4/w","entities/media/1/original_info/focus_rects/4/x","entities/media/1/original_info/focus_rects/4/y","entities/media/1/original_info/height","entities/media/1/original_info/width","entities/media/1/sizes/large/h","entities/media/1/sizes/large/resize","entities/media/1/sizes/large/w","entities/media/1/sizes/medium/h","entities/media/1/sizes/medium/resize","entities/media/1/sizes/medium/w","entities/media/1/sizes/small/h","entities/media/1/sizes/small/resize","entities/media/1/sizes/small/w","entities/media/1/sizes/thumb/h","entities/media/1/sizes/thumb/resize","entities/media/1/sizes/thumb/w","entities/media/1/type","entities/media/1/url","entities/media/1/video_info/aspect_ratio/0","entities/media/1/video_info/aspect_ratio/1","entities/media/1/video_info/duration_millis","entities/media/1/video_info/variants/0/bitrate","entities/media/1/video_info/variants/0/content_type","entities/media/1/video_info/variants/0/url","entities/media/1/video_info/variants/1/bitrate","entities/media/1/video_info/variants/1/content_type","entities/media/1/video_info/variants/1/url","entities/media/1/video_info/variants/2/bitrate","entities/media/1/video_info/variants/2/content_type","entities/media/1/video_info/variants/2/url","entities/media/1/video_info/variants/3/bitrate","entities/media/1/video_info/variants/3/content_type","entities/media/1/video_info/variants/3/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/urls/1/display_url","entities/urls/1/expanded_url","entities/urls/1/indices/0","entities/urls/1/indices/1","entities/urls/1/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","entities/user_mentions/4/id_str","entities/user_mentions/4/indices/0","entities/user_mentions/4/indices/1","entities/user_mentions/4/name","entities/user_mentions/4/screen_name","entities/user_mentions/5/id_str","entities/user_mentions/5/indices/0","entities/user_mentions/5/indices/1","entities/user_mentions/5/name","entities/user_mentions/5/screen_name","entities/user_mentions/6/id_str","entities/user_mentions/6/indices/0","entities/user_mentions/6/indices/1","entities/user_mentions/6/name","entities/user_mentions/6/screen_name","entities/user_mentions/7/id_str","entities/user_mentions/7/indices/0","entities/user_mentions/7/indices/1","entities/user_mentions/7/name","entities/user_mentions/7/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/photo/1/id","media/photo/1/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","media/video/0/variants/3/bitrate","media/video/0/variants/3/content_type","media/video/0/variants/3/url","media/video/1/aspect_ratio/0","media/video/1/aspect_ratio/1","media/video/1/duration","media/video/1/id","media/video/1/media_url_https","media/video/1/original_info/height","media/video/1/original_info/width","media/video/1/variants/0/bitrate","media/video/1/variants/0/content_type","media/video/1/variants/0/url","media/video/1/variants/1/bitrate","media/video/1/variants/1/content_type","media/video/1/variants/1/url","media/video/1/variants/2/bitrate","media/video/1/variants/2/content_type","media/video/1/variants/2/url","media/video/1/variants/3/bitrate","media/video/1/variants/3/content_type","media/video/1/variants/3/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","true","Aerospace welder. Metal artist. 'Why' autist. Taking in strays. Find the others. DMs open. Come say hi.","https://pbs.twimg.com/profile_images/1874070815068520448/Z1h1VY0g_normal.jpg","Radiant StarMan","1035158355877273600","SolArdenti","454","0","1582106696926666752","Mon Oct 17 20:37:45 +0000 2022","Eight mice, right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582108627413843968","en","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3","3","active","@CDCgov Eight mice, right?",
"false","false","Biblical Worldview","https://pbs.twimg.com/profile_images/1478530121720078341/1rOAHr9E_normal.jpg","Austin Bazil","1478529989465235457","bazil_austin","259","0","1582106696926666752","Mon Oct 17 23:30:21 +0000 2022","Unbelievably evil. @CDCgov is completely corrupt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","146569971","27","34","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582152064620118017","en","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov Unbelievably evil. @CDCgov is completely corrupt.",
"false","true","Medically trained, previous elementary school teacher. Hoping honesty, real facts, transparency & accountability will be forthcoming from our leaders & media","https://pbs.twimg.com/profile_images/1607417240646995968/2PrG7hcb_normal.jpg","TellMeNoLies","2158187509","TMNLies","44","0","1582106696926666752","Mon Oct 17 22:23:18 +0000 2022","Still recommending a shot you didn't thoroughly test, a shot that only those with specific risk factors should go have injected? Isn't this a fprm of medical malpractice?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582135188070445056","en","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","active","@CDCgov Still recommending a shot you didn't thoroughly test, a shot that only those with specific risk factors should go have injected? Isn't this a fprm of medical malpractice?",
"false","true","I like to find big trades early. BTC hodler, stock investor, silly stock trader.","https://pbs.twimg.com/profile_images/1364433082837778434/4bEbnevr_normal.jpg","ThePainTrade","1338177923707248640","trade_pain","91","0","1582106696926666752","Tue Oct 18 00:59:34 +0000 2022","Admit you were wrong, apologize to the American people, fire your leaders, rebuild. That’s the only way to regain our trust. The longer you keep this up the further you fall.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582174515521781761","en","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","0","active","@CDCgov Admit you were wrong, apologize to the American people, fire your leaders, rebuild. That’s the only way to regain our trust. The longer you keep this up the further you fall.",
"false","false","Thank you for checking my profile","https://pbs.twimg.com/profile_images/793525667140890628/gKoUUIHA_normal.jpg","Dave W","195119810","dmwoof","1022","0","1582106696926666752","Mon Oct 17 23:47:05 +0000 2022","Where’s the data to support this?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582156275172839424","en","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","1","active","@CDCgov Where’s the data to support this?",
"false","true","Seasonal Omnivore NoseToTail BruceLeeFan Self-taught Tennisnut 2bks/wk CitizenSci TechExec FitHealthy50+ 5Ys=Close2truth FreeSpeech Redpilled Hope RealPerson","https://pbs.twimg.com/profile_images/1370001973932564484/pkBsqEMK_normal.jpg","Food Before Pills","1350440327274872836","foodbeforepills","3089","0","1582106696926666752","Mon Oct 17 23:54:26 +0000 2022","CDC has become laughingstocks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582158122080010245","en","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","1","active","@CDCgov CDC has become laughingstocks.",
"false","false","Česká vlajka není výrazem idiocie, ale vyjádřením hrdosti na tradice a historii. Kdo si myslí, že kvůli tomu nepodporují odpor vůči jakémukoliv útlaku je idiot.","https://pbs.twimg.com/profile_images/1517401252866531328/wDy-PGkl_normal.jpg","Libor Ščerba","2449719679","liscer72","362","0","1582106696926666752","Mon Oct 17 20:35:40 +0000 2022","How many CDC workers are fully vaccinated?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582108102887112705","en","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","2","active","@CDCgov How many CDC workers are fully vaccinated?",
"false","false","Wooden spoon survivor. Herder of Cats & Noticer of Patterns. 🚫 Flat Earthers or New Age Christianity. Jesus is Lord.","https://pbs.twimg.com/profile_images/1500277396993306624/68E190sA_normal.jpg","~Generalissima Meow~","786013063296094208","HairballFrenzy","282","0","1582106696926666752","Mon Oct 17 20:44:10 +0000 2022","DEFINE “PROTECTION”.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582110240316616706","en","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","1","active","@CDCgov DEFINE “PROTECTION”.",
"false","false","Wife. Mom. Pediatric nurse for 28+  years. Red-pilled by Covid policies and policies for children with gender dysphoria. No one was born in the wrong body.","https://pbs.twimg.com/profile_images/1437925167255150596/hLJ2ZY86_normal.jpg","Romie","1437924977903345672","RomieRCpot","65","0","1582106696926666752","Tue Oct 18 00:44:44 +0000 2022","You obliterated trust about 20 lies ago. And yet you keep going. 5-year-olds do not need this booster. Why are you doing this?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582170782918070272","en","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You obliterated trust about 20 lies ago. And yet you keep going. 5-year-olds do not need this booster. Why are you doing this?",
"false","false","","https://pbs.twimg.com/profile_images/1474743962946707464/ArGuwv0j_normal.jpg","RSM","33088485","DrScottM","92","0","1582106696926666752","Mon Oct 17 22:25:38 +0000 2022","Absolute rubbish. Misinformation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582135777181728770","en","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Absolute rubbish. Misinformation.",
"true","false","🇹🇷 S. Muhasebeci Mali Müşavir - Ey Türk Gençliği! Birinci vazifen Türk istiklalini Türk Cumhuriyetini ilelebet muhafaza ve müdafaa etmektir.","https://pbs.twimg.com/profile_images/1983659518144675840/V-BTvOX7_normal.jpg","Ümit 🇹🇷","2430638702","umit_tc","654","0","1582106696926666752","Mon Oct 17 20:54:30 +0000 2022","Did our immune system get Alzheimer's?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582112842525728768","no","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","1","active","@CDCgov Did our immune system get Alzheimer's?",
"false","false","Just be you.","https://pbs.twimg.com/profile_images/1627388345738268676/_iy_0XPd_normal.jpg","Reuben Sprouse","842226156808093696","nunyahbiznizz","5","0","1582106696926666752","Tue Oct 18 00:08:38 +0000 2022","I recommend that the CDC just stop telling people what to do after all the people that died from their recommendations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582161699234205697","en","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov I recommend that the CDC just stop telling people what to do after all the people that died from their recommendations.",
"false","false","","https://pbs.twimg.com/profile_images/1571525935563776006/1tsVp88Y_normal.png","ShadowsNDust","1571525846833270785","Nick_Sewell_","12","0","1582106696926666752","Mon Oct 17 20:55:51 +0000 2022","It does not stop transmission, and symptoms are nothing more than a bad cold. No need for the vaccine, unless you are a vulnerable population.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582113183233232896","en","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov It does not stop transmission, and symptoms are nothing more than a bad cold. No need for the vaccine, unless you are a vulnerable population.",
"false","false","Truth seeker","https://pbs.twimg.com/profile_images/1989771748695224320/E94xKsuL_normal.jpg","Olga Sorel","1100521572547395584","Olga04112912","2180","1","1582106696926666752","Tue Oct 18 03:01:13 +0000 2022","Really?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582205128471638017","en","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3","active","@CDCgov Really?",
"false","false","Some people see shadows on the cave's wall and think it reality, while others realize that caves suck","https://pbs.twimg.com/profile_images/3122282560/baba9e9bbe9886e8af7bd5786cdd7bc0_normal.jpeg","Rick Roth","159553640","Killaroth","1049","0","1582106696926666752","Tue Oct 18 09:56:28 +0000 2022","What are you trying to add this to the childhood schedule? You know it doesn’t work as promised and has way more risk for children than adults… are you going to continue to sell out our future for a few companies profits?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582309631849746433","en","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","0","active","@CDCgov What are you trying to add this to the childhood schedule? You know it doesn’t work as promised and has way more risk for children than adults… are you going to continue to sell out our future for a few companies profits?",
"false","true","Pro-Pragmatism","https://pbs.twimg.com/profile_images/1887337765181751296/L4axJjdF_normal.jpg","Mike","1353055196566466562","VPmike5","400","0","1582106696926666752","Mon Oct 17 20:33:14 +0000 2022","lol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582107488723562496","und","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov lol",
"false","false","","https://pbs.twimg.com/profile_images/1551319493162434560/gJeeEPh__normal.jpg","AW","26446574","Doctorwolfe","120","0","1582106696926666752","Mon Oct 17 21:22:46 +0000 2022","No way 🤢 mRNA 

Smart families will wait for @Novavax",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","2913798339","53","61","Novavax","Novavax",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1582119955121999872","en","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","1","active","@CDCgov No way 🤢 mRNA 

Smart families will wait for @Novavax",
