"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","true","I love NBA and WNBA Basketball, I love Football. I love College Basketball & Football. I love to listen Sports Talk Radio. I love to reading and Roller Skate.","https://pbs.twimg.com/profile_images/1654206889641607169/iEu4JVQ2_normal.jpg","Chris Lee","148316394","c50gran","277","0","1495115983865974796","Sat Feb 19 19:21:39 +0000 2022","Next week it’ll be 6 months, then I can get my booster shot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495116386942783488","en","1",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","2","0","active","@CDCgov Next week it’ll be 6 months, then I can get my booster shot",
"false","false","Medical Facts 📙, Education ‍🎓, News 📰, Health ⚕️ and fitness🏋️.","https://pbs.twimg.com/profile_images/1078337903921635328/mPomQEDV_normal.jpg","MWM MEDICAL🩺","1077610465746931712","mwmmedical","16","0","1495115983865974796","Sat Feb 19 19:45:36 +0000 2022","https://t.co/A3H1AiAJ1D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/mwmmedical/sta…","https://x.com/mwmmedical/status/1495122031745978369?t=Kx7Mx6xdvrx3X5EkLpX1oQ&s=19","8","31","https://t.co/A3H1AiAJ1D","146569971","0","7","CDC","CDCgov",,,,,,"1495122415038263298","qme","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov https://t.co/A3H1AiAJ1D",
"false","false","Common sense, hard working entrepreneur, mom and wife, seeker of TRUTH","https://pbs.twimg.com/profile_images/1092983401827581958/GdF4vxC1_normal.jpg","commonwoman916","1092983156070739969","commonwoman916","4","0","1495115983865974796","Thu Feb 24 17:08:28 +0000 2022","Not many trust you with lack of transparency and deceit, and children are off limits especially for critical thinkers. Distrust is what your known for…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1496894811193810981","en","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov Not many trust you with lack of transparency and deceit, and children are off limits especially for critical thinkers. Distrust is what your known for…",
"false","false","Georgia boy just enjoying life.","https://pbs.twimg.com/profile_images/378800000535940782/d3c7252a32cff0548898740049861029_normal.jpeg","william rich","1541479027","1MrRich","56","0","1495115983865974796","Wed Feb 23 02:49:20 +0000 2022","What are recommended wait periods before getting booster?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1496316214632751110","en","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov What are recommended wait periods before getting booster?",
"false","false","I’m not believing what they are saying!","https://pbs.twimg.com/profile_images/1394349782169161731/YLpcovyw_normal.jpg","Truther","1394349330497212427","Jerry43879137","39","0","1495115983865974796","Tue Feb 22 14:10:05 +0000 2022","Have you recommended that Biden close the border yet???",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1496125144821022728","en","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov Have you recommended that Biden close the border yet???",
"false","false","Happy wife & Mom. love my boys, baking, outdoors, and great cup of tea!","https://pbs.twimg.com/profile_images/1400572470/5592974023_f9bb053bb1_b_normal.jpg","Sarah Lambert","51532310","SLambert09","50","0","1495115983865974796","Mon Feb 21 04:39:31 +0000 2022","Wow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495619169194483712","und","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov Wow",
"false","false","Managing Director BDO","https://pbs.twimg.com/profile_images/1657414475983511552/FbBB_012_normal.jpg","Jill L Starr","2787306211","JillLStarr","114","0","1495115983865974796","Sat Feb 19 19:35:36 +0000 2022","Over my dead body!!  Stop with the killing!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495119897617125392","en","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov Over my dead body!!  Stop with the killing!",
"false","false","Brasileira , de Goiânia . Política conservadora.","https://pbs.twimg.com/profile_images/1494008380314300418/A3VCsjHg_normal.jpg","Eliene Cabral","1409713309654433792","ElieneCabral5","147","0","1495115983865974796","Mon Feb 21 20:27:36 +0000 2022","💉💉💉⚰️⚰️⚰️",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495857760029843462","qme","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov 💉💉💉⚰️⚰️⚰️",
"false","false","","https://pbs.twimg.com/profile_images/1475695918112333824/XzFtIFFj_normal.png","J","1475695830157778945","JT79301064","1","0","1495115983865974796","Sun Feb 20 15:17:17 +0000 2022","Brandon and the scum CDC trying to dumb down the culture and give the dependent adults an excuse to be poor parents.. remember CDC are more government funded puppets!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495417279823196164","en","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","1","0","active","@CDCgov Brandon and the scum CDC trying to dumb down the culture and give the dependent adults an excuse to be poor parents.. remember CDC are more government funded puppets!",
"false","false","","https://pbs.twimg.com/profile_images/1214539887187234817/DxRP1e5v_normal.jpg","mike","1214539695268466691","mike57413332","0","0","1495115983865974796","Wed Mar 02 21:08:55 +0000 2022","Enough with the vaccines they don't work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1499129649561018368","en","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov Enough with the vaccines they don't work",
"false","false","Starting life 4.0","https://pbs.twimg.com/profile_images/1477839279309082625/Qt7dy3Ds_normal.jpg","PeaceHawks LLC","1467742229737394179","PeacehawksL","1","0","1495115983865974796","Sun Feb 20 14:27:17 +0000 2022","yep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495404696034590720","und","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov yep.",
"false","false","Strong-Independent Woman, Professional, Mom, Wife, Daughter, Sister and Friend.","https://pbs.twimg.com/profile_images/1428326504023404556/mf5ztG3Q_normal.jpg","Vane_Ech","1167109928768757760","Vanessa61852697","1","0","1495115983865974796","Wed Mar 02 11:17:54 +0000 2022","Is there a time frame for covid vaccines for kids 4 and under?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498980913123897357","en","0",,,,,,,,,,,,,"India","IN","Mughalsarai, India","https://api.twitter.com/1.1/geo/id/1f54544d7dc1a3a4.json","Mughalsarai","city","0","0","0","active","@CDCgov Is there a time frame for covid vaccines for kids 4 and under?",
"false","false","~~ ~~ ~~༺💜༻~~ ~~ ~~","https://pbs.twimg.com/profile_images/1395112342497763340/qX4JluV3_normal.jpg","🚦CR🚦","1242072862342733827","SigurlaugC","177","0","1495115983865974796","Sun Feb 20 20:26:03 +0000 2022","",,,,,,,,,,,,,"pic.x.com/bymO3WiU4c","https://x.com/SigurlaugC/status/1495494981846544385/photo/1",,"Available","1495494979292209158","8","31","3_1495494979292209158","3_1495494979292209158","https://pbs.twimg.com/media/FMEQwpwXoAYLGQS.jpg","605","1080","0","0","1080","1080","0","0","1231","1080","0","0","1641","821","130","0","1641","1080","0","0","1641","1080","1641","fit","1080","1200","fit","790","680","fit","448","150","crop","150","photo","https://t.co/bymO3WiU4c",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495494981846544385","qme","0","1495494979292209158","https://pbs.twimg.com/media/FMEQwpwXoAYLGQS.jpg",,,,,,,,,,,"Iceland","IS","Iceland","https://api.twitter.com/1.1/geo/id/c3932d3da7922986.json","Iceland","country","0","0","0","active","@CDCgov https://t.co/bymO3WiU4c",
"false","false","","https://pbs.twimg.com/profile_images/568824784687865856/ZpTiMSM6_normal.jpeg","Linda J Scott","3017764453","lindasc70117326","89","0","1495115983865974796","Mon Feb 21 16:32:58 +0000 2022","I’m 4 months past my booster….am I still fully vaccinated?  Will a 4th be authorized?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495798711196086273","en","0",,,,,,,,,,,,,"Iceland","IS","Iceland","https://api.twitter.com/1.1/geo/id/c3932d3da7922986.json","Iceland","country","0","0","0","active","@CDCgov I’m 4 months past my booster….am I still fully vaccinated?  Will a 4th be authorized?",
"false","false","","https://pbs.twimg.com/profile_images/1729879383639535616/VyWqRMVD_normal.jpg","hornet_24","38895836","hornet_24","287","0","1495115983865974796","Sun Feb 20 18:56:02 +0000 2022","You can still get and still pass it....True Story.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495472330050519040","en","0",,,,,,,,,,,,,"Iceland","IS","Iceland","https://api.twitter.com/1.1/geo/id/c3932d3da7922986.json","Iceland","country","0","0","0","active","@CDCgov You can still get and still pass it....True Story.",
"false","true","","https://pbs.twimg.com/profile_images/1343328373985177607/bCMnnM4X_normal.jpg","Salinity","1340734672171659269","__Salinity__","99","0","1495115983865974796","Sun Feb 20 17:40:52 +0000 2022","That would be a big fat HELL NO!  And HELL will FREEZE over before I ever get one.  Only a fool would get that poison injected in their body.  Look at the VARES data you morons!  https://t.co/QWEGIc7Rx4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vaers.hhs.gov","https://vaers.hhs.gov","187","210","https://t.co/QWEGIc7Rx4","146569971","0","7","CDC","CDCgov",,,,,,"1495453413206863873","en","0",,,,,,,,,,,,,"Iceland","IS","Iceland","https://api.twitter.com/1.1/geo/id/c3932d3da7922986.json","Iceland","country","0","1","0","active","@CDCgov That would be a big fat HELL NO!  And HELL will FREEZE over before I ever get one.  Only a fool would get that poison injected in their body.  Look at the VARES data you morons!  https://t.co/QWEGIc7Rx4",
"false","false","I love Jesus, my wife, my kids & the rest of y’all in that order. Do not trust your gov, they lie.

ki11 the uniparty.","https://pbs.twimg.com/profile_images/2042973958140760072/dJUhCgex_normal.jpg","OldGuyMike","2575551332","1olddummy","1274","0","1495115983865974796","Sun Feb 20 16:35:54 +0000 2022","Seems more like a “flu shot” and not a vaccine. Call it what it is, a therapy (like robitussin) not a vaccine. #liars #crooks #snakeoil #foh","119","125","liars","126","133","crooks","134","143","snakeoil","144","148","foh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495437063134466049","en","0",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Seems more like a “flu shot” and not a vaccine. Call it what it is, a therapy (like robitussin) not a vaccine. #liars #crooks #snakeoil #foh",
"false","false","At the end of the day Twitter isn’t real. #UnapologeticLatina #FreePalestine 🇲🇽🇵🇸","https://pbs.twimg.com/profile_images/1518676879057768448/Gd4SJ1uv_normal.jpg","BELLA Ⓥ","572168009","Miss_Chaparro","754","0","1495115983865974796","Tue Feb 22 14:34:06 +0000 2022","I received two vaccines last year and I got sick this year in January. So no booster for me 😄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1496131185520558085","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov I received two vaccines last year and I got sick this year in January. So no booster for me 😄",
"false","false","KA is a Wheel! I Like to Love and Laugh even though my Heart is Forever Broken I'm on a grief journey! It is ok, I'm not ok!","https://pbs.twimg.com/profile_images/1626157430005538817/Wziui7Rm_normal.jpg","ZombieOwl","36053260","TormentedOwl","431","0","1495115983865974796","Sun Feb 20 05:05:00 +0000 2022","Please Please ask medical staff to aspirate, it is so simple.
https://t.co/IqEhhwyZq6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"youtu.be/NVXA9posslo","https://youtu.be/NVXA9posslo","70","93","https://t.co/IqEhhwyZq6","146569971","0","7","CDC","CDCgov",,,,,,"1495263192796258307","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Please Please ask medical staff to aspirate, it is so simple.
https://t.co/IqEhhwyZq6",
"true","true","life is good beer is better. Q is real.","https://pbs.twimg.com/profile_images/2035885559072092161/MZj5lZ77_normal.jpg","Truck man","1445008967688675330","Truckma20848825","1877","0","1495115983865974796","Sun Feb 20 00:17:33 +0000 2022","You can shove that jab up your tail end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495190852800593920","en","0",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov You can shove that jab up your tail end",
"false","false","wear RED on Friday Remember Everyone Deployed","https://pbs.twimg.com/profile_images/2008722277790097408/Pn1YQnNr_normal.jpg","BradygrlNH🇺🇸🇺🇸","28627328","lmcl523","328","0","1495115983865974796","Sat Feb 19 21:40:28 +0000 2022","Nope",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495151321648975873","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Nope",
"false","true","反💉反😷 Environment and Food security. ３娘のママ。#脱原発、反TPP #Cargill #Rothschild #Dreyfus #MONSANTO #ArcherDanielsMidland . #環境汚染 #fermentation Stop war and WEF","https://pbs.twimg.com/profile_images/2004246493125902336/hmNvGbFH_normal.jpg","machiko is Free 🍀","121557564","mhollifi1949","1739","0","1495115983865974796","Sun Feb 20 17:37:34 +0000 2022","How about 4th one?  When the 4th one is due?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495452582227161099","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov How about 4th one?  When the 4th one is due?",
"false","true","#LetAidEnterGaza
#StopGenocidingGaza
#CloseTheCamps
#StandWithUkraine
#AbolishICE
#ChingaLaMigra
#TimeForARevolution","https://pbs.twimg.com/profile_images/2014276385788030976/WjqA_FoT_normal.jpg","Amy Pike","3326802320","AmybeTravelling","2682","0","1495115983865974796","Sat Feb 19 19:52:58 +0000 2022","I'm vaccinated,but due for a booster.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495124269453516806","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov I'm vaccinated,but due for a booster.",
"false","false","","https://pbs.twimg.com/profile_images/1313547920105500672/pZ2-bcd3_normal.jpg","thersimicus","1313547676001198083","eliezergarzon","29","0","1495115983865974796","Sat Feb 19 19:32:08 +0000 2022","",,,,,,,,,,,,,"pic.x.com/K0Dpz1Xddw","https://x.com/eliezergarzon/status/1495119027135463429/photo/1",,"Available","1495119022291046404","8","31","3_1495119022291046404","3_1495119022291046404","https://pbs.twimg.com/media/FL-61EyWUAQ8Co6.jpg","530","946","0","399","946","946","0","191","1078","946","0","125","1892","946","0","0","2048","946","0","0","2048","946","2048","fit","946","1200","fit","554","680","fit","314","150","crop","150","photo","https://t.co/K0Dpz1Xddw",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495119027135463429","qme","21","1495119022291046404","https://pbs.twimg.com/media/FL-61EyWUAQ8Co6.jpg",,,,,,,,,,,,,,,,,"0","2","1","active","@CDCgov https://t.co/K0Dpz1Xddw",
"false","false","","https://pbs.twimg.com/profile_images/1777669537355206656/lI7Q8NNP_normal.jpg","Gabe","42399413","Gabriel9998","46","0","1495115983865974796","Sat Feb 19 19:21:42 +0000 2022","Pfizer is dragging their feet with their 400,000+ pages of safety data. Also, the V-Safe data is not being released to the public.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495116402046423052","en","4",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Pfizer is dragging their feet with their 400,000+ pages of safety data. Also, the V-Safe data is not being released to the public.",
"false","true","Revelation 17:5 (NKJV)
On her forehead a name was written:
MYSTERY, BABYLON THE GREAT,
THE MOTHER OF HARLOTS
AND OF THE ABOMINATIONS
OF THE EARTH.","https://pbs.twimg.com/profile_images/1905323207051100160/jlD8TCUL_normal.jpg","Man For Jesus ✝️ 🇺🇲","831567125487710209","JonathanHall61","331","0","1495115983865974796","Sat Feb 19 20:43:42 +0000 2022","",,,,,,,,,,,,,"pic.x.com/OHxePSOtWj","https://x.com/JonathanHall61/status/1495137037279580161/photo/1",,"Available","1495137031697149958","8","31","3_1495137031697149958","3_1495137031697149958","https://pbs.twimg.com/media/FL_LNXDXMAYPcMa.jpg","402","718","0","230","718","718","0","72","819","718","0","22","908","454","204","0","908","718","0","0","908","718","908","fit","718","908","fit","718","680","fit","538","150","crop","150","photo","https://t.co/OHxePSOtWj",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495137037279580161","qme","5","1495137031697149958","https://pbs.twimg.com/media/FL_LNXDXMAYPcMa.jpg",,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov https://t.co/OHxePSOtWj",
"false","false","It’s impossible to have an honest conversation with a dishonest person. It’s why I ignore replies from the left. The left proudly displays their ignorance.","https://pbs.twimg.com/profile_images/1458070144069025799/JmKHpTxh_normal.jpg","The Liberal Hypocrisy","1110924769833205761","whole_nothing","219","0","1495115983865974796","Sat Feb 19 19:32:54 +0000 2022","Why does the CDC’s study about natural immunity differ from Israel’s larger study? It’s dishonest. You compared people who were naturally immune in 2020 to people who were vaccinated in June 2021. Your experiment was conducted in July 2021. I would hope your shots last 30 days.",,,,,,,,,,,,,"pic.x.com/lDDa8XCXFY","https://x.com/whole_nothing/status/1495119219209519108/photo/1",,"Available","1495119214897770504","287","310","3_1495119214897770504","3_1495119214897770504","https://pbs.twimg.com/media/FL-7ASTXsAggbeX.jpg","530","947","0","0","947","947","0","0","1080","947","0","0","1894","947","0","0","2048","947","0","0","2048","947","2048","fit","947","1200","fit","555","680","fit","314","150","crop","150","photo","https://t.co/lDDa8XCXFY",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495119219209519108","en","1","1495119214897770504","https://pbs.twimg.com/media/FL-7ASTXsAggbeX.jpg",,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Why does the CDC’s study about natural immunity differ from Israel’s larger study? It’s dishonest. You compared people who were naturally immune in 2020 to people who were vaccinated in June 2021. Your experiment was conducted in July 2021. I would hope your shots last 30 days. https://t.co/lDDa8XCXFY",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Snake Pliskin","1493416292736512004","BigMikeObama12","1","0","1495115983865974796","Sat Feb 19 19:49:06 +0000 2022","You scumbags lowered the standards for speech in early childhood development. You all know how bad these masks are. Time to pay the piper.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495123297868169216","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You scumbags lowered the standards for speech in early childhood development. You all know how bad these masks are. Time to pay the piper.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","RoseLois38","1427687576299872256","RLois38","1","0","1495115983865974796","Wed Feb 23 05:57:46 +0000 2022","The CDC has demonstrated their lack of integrity. Why would anyone trust your recommendations? You are not and have not been honest or transparent during the COVID pandemic. That is clear.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1496363634544549890","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov The CDC has demonstrated their lack of integrity. Why would anyone trust your recommendations? You are not and have not been honest or transparent during the COVID pandemic. That is clear.",
"false","false","I like showing others respect,love to cook,bake,houseplants make up ,nature’s gifts to the world,all kinds of music everything to do with space 🌸🕊❄️🌺🧚🏾🦋","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Chanta Dandridge","1495227570916405248","kqtv69nspq","4","0","1495115983865974796","Mon Feb 28 00:00:07 +0000 2022","Yes I am up to date.Just received my booster shot Wednesday.Feeling great.Thanks for asking.",,,,,,,,,,,,,"pic.x.com/rhxeeGsB20","https://x.com/kqtv69nspq/status/1498085567636164608/photo/1",,"Available","1498085561399234566","101","124","16_1498085561399234566","16_1498085561399234566","https://pbs.twimg.com/tweet_video_thumb/FMpE4YJX0AY3SIY.jpg",,,,,,,,,,,,,,,,,,,,,"320","480","320","fit","480","320","fit","480","320","fit","480","150","crop","150","animated_gif","https://t.co/rhxeeGsB20","3","2","0","video/mp4","https://video.twimg.com/tweet_video/FMpE4YJX0AY3SIY.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1498085567636164608","en","0",,,"3","2",,"1498085561399234566","https://pbs.twimg.com/tweet_video_thumb/FMpE4YJX0AY3SIY.jpg","320","480","0","video/mp4","https://video.twimg.com/tweet_video/FMpE4YJX0AY3SIY.mp4",,,,,,,"0","0","0","active","@CDCgov Yes I am up to date.Just received my booster shot Wednesday.Feeling great.Thanks for asking. https://t.co/rhxeeGsB20",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","John16","1351577457048993792","John1614","9","0","1495115983865974796","Sat Feb 19 22:21:09 +0000 2022","No kid that I know had taken a single vaccine. The rest of the vaxed kids can now go back to work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495161561794498564","en","0",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov No kid that I know had taken a single vaccine. The rest of the vaxed kids can now go back to work.",
