"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/hashtags/4/indices/0","entities/hashtags/4/indices/1","entities/hashtags/4/text","entities/hashtags/5/indices/0","entities/hashtags/5/indices/1","entities/hashtags/5/text","entities/hashtags/6/indices/0","entities/hashtags/6/indices/1","entities/hashtags/6/text","entities/hashtags/7/indices/0","entities/hashtags/7/indices/1","entities/hashtags/7/text","entities/hashtags/8/indices/0","entities/hashtags/8/indices/1","entities/hashtags/8/text","entities/hashtags/9/indices/0","entities/hashtags/9/indices/1","entities/hashtags/9/text","entities/hashtags/10/indices/0","entities/hashtags/10/indices/1","entities/hashtags/10/text","entities/hashtags/11/indices/0","entities/hashtags/11/indices/1","entities/hashtags/11/text","entities/hashtags/12/indices/0","entities/hashtags/12/indices/1","entities/hashtags/12/text","entities/hashtags/13/indices/0","entities/hashtags/13/indices/1","entities/hashtags/13/text","entities/hashtags/14/indices/0","entities/hashtags/14/indices/1","entities/hashtags/14/text","entities/hashtags/15/indices/0","entities/hashtags/15/indices/1","entities/hashtags/15/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","quotes","replies","retweets","status","text","views"
"true","false","CDC's official source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy/comment policy: https://t.co/9LbZmE3Wzg","https://pbs.twimg.com/profile_images/1775519665390772225/clcxou-0_normal.jpg","CDC","146569971","CDCgov","5520866","2","1296191629968187395","Wed Aug 19 21:05:41 +0000 2020","Recent case data also show that ethnic/racial minority groups are overly affected by #COVID19. Hispanic and non-White people make up 40% of the US population, but about 60% of COVID-19 cases. See more demographic trends using CDC’s COVID Data Tracker: https://t.co/MLJ56QCW37.","85","93","COVID19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pic.x.com/sAohvE4EaI","https://x.com/CDCgov/status/1296191631247450114/photo/1",,"Available",,,,,,,,,,,,,,,,,"1296189280197410819","277","300","3_1296189280197410819","3_1296189280197410819","https://pbs.twimg.com/media/Efz9SGfWAAMA3sn.jpg","672","1200","0","0","675","675","0","0","675","592","0","0","675","338","41","0","675","1200","0","0","675","1200","675","fit","1200","675","fit","1200","383","fit","680","150","crop","150","photo","https://t.co/sAohvE4EaI",,,,,,"bit.ly/2Q5lBrp","https://bit.ly/2Q5lBrp","252","275","https://t.co/MLJ56QCW37",,,,,,,,,,,,,,,,,,,,,"1296191631247450114","en","57","1296189280197410819","https://pbs.twimg.com/media/Efz9SGfWAAMA3sn.jpg",,,,,,,,,,,"6","18","44","active","Recent case data also show that ethnic/racial minority groups are overly affected by #COVID19. Hispanic and non-White people make up 40% of the US population, but about 60% of COVID-19 cases. See more demographic trends using CDC’s COVID Data Tracker: https://t.co/MLJ56QCW37. https://t.co/sAohvE4EaI",
"false","false","“Donald Trump and his allies and supporters are a clear and present danger to American democracy.”- J. Michael Luttig, January 6th Committee Hearings","https://pbs.twimg.com/profile_images/1438110570272604163/lFfQ6rOm_normal.jpg","Donnie Loves Chachi","3903404712","JUConnor25","2661","0","1296191629968187395","Wed Aug 19 22:26:17 +0000 2020","Cases are declining because the testing is declining. The president got his wish to slow the testing down. How can we accurately determine public safety without adequate testing?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296211913596997632","en","28",,,,,,,,,,,,,"0","10","3","active","@CDCgov Cases are declining because the testing is declining. The president got his wish to slow the testing down. How can we accurately determine public safety without adequate testing?",
"false","true","(she/her) wife/Mom to 2 amazing adult children. BLM 🌈 🇨🇦 🇮🇪 
humanist/teacher/author https://t.co/kJllBXvb3D","https://pbs.twimg.com/profile_images/1996797570786410496/z9cZsuMw_normal.jpg","Sarcastic Canuck 🇨🇦","938581854222872576","Kippy_mag_oddi","4387","0","1296191629968187395","Thu Aug 20 07:08:48 +0000 2020","Wow so it had nothing to do with masks or handwashing. You just had to stop sending results to the CDC and give them right to the white house to lower the numbers!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296343410148876288","en","18",,,,,,,,,,,,,"0","3","4","active","@CDCgov Wow so it had nothing to do with masks or handwashing. You just had to stop sending results to the CDC and give them right to the white house to lower the numbers!",
"false","false","Very witty, constantly annoyed, eternally cynical, under impressed, slightly wicked and sleep-deprived","https://pbs.twimg.com/profile_images/1426888631579459592/fZhaQHme_normal.jpg","#goodtrouble","148024744","KaFinFLA","461","0","1296191629968187395","Wed Aug 26 16:54:04 +0000 2020","A once proud institution in ruins. Littered with failed advice and shame. Thanks for nothing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298665023859052555","en","8",,,,,,,,,,,,,"0","0","2","active","@CDCgov A once proud institution in ruins. Littered with failed advice and shame. Thanks for nothing.",
"false","false","","https://pbs.twimg.com/profile_images/1307313923570499585/a1HTXujD_normal.jpg","Popeye the trump hating sailor Man","1227002697141956620","Skeedledaddle","179","1","1296191629968187395","Thu Aug 20 12:14:11 +0000 2020","Is it actually declining or is this data being affected by sending it through administration and not scientific channels first?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","1733612742391779328","8","17","Ian M Mackay, PhD (he/him)","MackayIM",,,,,,,,,,,"1296420263278579718","en","21",,,,,,,,,,,,,"0","2","2","active","@CDCgov @MackayIM Is it actually declining or is this data being affected by sending it through administration and not scientific channels first?",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Nancy Kemnitz","949474399815581697","NancyKemnitz1","9","0","1296191629968187395","Wed Aug 26 19:36:47 +0000 2020","As a community health primary care provider, it is a sad day when I can no longer trust the CDC. The Whitehouse mandate to change public health guidelines solely to help trump politically and that contradicts scientific evidence at the public’s detriment is beyond reckless!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298705975298256896","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov As a community health primary care provider, it is a sad day when I can no longer trust the CDC. The Whitehouse mandate to change public health guidelines solely to help trump politically and that contradicts scientific evidence at the public’s detriment is beyond reckless!",
"false","false","🇺🇸 American 
Mother and Grandmother","https://pbs.twimg.com/profile_images/1395205394499313664/-mtm40dS_normal.jpg","Cecile Sherman","147437033","MoonEmperress13","808","0","1296191629968187395","Wed Aug 19 21:15:44 +0000 2020","Have the numbers in Portland gone up?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296194158961610752","en","2",,,,,,,,,,,,,"0","4","0","active","@CDCgov Have the numbers in Portland gone up?",
"false","false","I'm researcher, educator, former U.N. expert, and author of infrastr books & chapters in climate books. I tweet abt envir, disaster, arch, history. @DrWUddin","https://pbs.twimg.com/profile_images/510680203555647489/XkdzCSCK_normal.jpeg","Dr. Waheed Uddin","451776898","drwaheeduddin","11777","0","1296191629968187395","Wed Aug 19 22:41:45 +0000 2020","#COVID19 Pandemic Alert: 
#CDC Data are 50% false for the U.S. #coronavirus cases.
CDC doesn't report daily deaths which are declining to ZERO by the end of October.⬇️
The ARIMA model predicts total abt 200,000 deaths by 1st Nov.
Pandemic Ends. @OANN
 @CDCgov Models on invalid.⬇️","8","16","COVID19","34","38","CDC","71","83","coronavirus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pic.x.com/7FcrjXOhEP","https://x.com/drwaheeduddin/status/1296215804644659200/photo/1",,"Available",,,,,,,,,,,,,,,,,"1296215802040000513","289","312","3_1296215802040000513","3_1296215802040000513","https://pbs.twimg.com/media/Ef0VZ4DXoAETp8X.jpg","537","959","88","0","537","537","299","0","537","471","332","0","537","269","433","0","537","1080","0","0","537","1080","537","fit","1080","537","fit","1080","338","fit","680","150","crop","150","photo","https://t.co/7FcrjXOhEP",,,,,,,,,,,"146569971","0","7","CDC","CDCgov","1209936918","253","258","One America News","OANN","146569971","260","267","CDC","CDCgov",,,,,,"1296215804644659200","en","2","1296215802040000513","https://pbs.twimg.com/media/Ef0VZ4DXoAETp8X.jpg",,,,,,,,,,,"1","1","0","active","@CDCgov #COVID19 Pandemic Alert: 
#CDC Data are 50% false for the U.S. #coronavirus cases.
CDC doesn't report daily deaths which are declining to ZERO by the end of October.⬇️
The ARIMA model predicts total abt 200,000 deaths by 1st Nov.
Pandemic Ends. @OANN
 @CDCgov Models on invalid.⬇️ https://t.co/7FcrjXOhEP",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","xrepublican","1250133067320168450","xrepublican5","4","0","1296191629968187395","Wed Aug 26 17:08:54 +0000 2020","The CDC needs to standup to political pressure. The health of the country depends on it, we need to be able to trust health professionals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298668756860907525","en","1",,,,,,,,,,,,,"0","1","1","active","@CDCgov The CDC needs to standup to political pressure. The health of the country depends on it, we need to be able to trust health professionals.",
"false","false","","https://pbs.twimg.com/profile_images/1770111532/image_normal.jpg","Terri Stevenson","469943734","LaVetacini","11","0","1296191629968187395","Wed Aug 26 18:18:19 +0000 2020","You obviously want to see more people get sick and die!!!!! You changed testing guidelines to achieve just that!!!!! Change it back to what is standard practice for disease monitoring or you will be called murderers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298686226724204544","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov You obviously want to see more people get sick and die!!!!! You changed testing guidelines to achieve just that!!!!! Change it back to what is standard practice for disease monitoring or you will be called murderers.",
"false","false","Former Republican creeped out by Republicans.","https://pbs.twimg.com/profile_images/1759367115239243776/kT8qk-j5_normal.jpg","eyeswideopen","1272352341979774976","myeyeswideopen3","1120","0","1296191629968187395","Wed Aug 26 16:52:20 +0000 2020","Then why are you recommending reducing testing? Stupid plan!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298664589362630656","en","1",,,,,,,,,,,,,"0","0","1","active","@CDCgov Then why are you recommending reducing testing? Stupid plan!",
"false","false","“Donald Trump and his allies and supporters are a clear and present danger to American democracy.”- J. Michael Luttig, January 6th Committee Hearings","https://pbs.twimg.com/profile_images/1438110570272604163/lFfQ6rOm_normal.jpg","Donnie Loves Chachi","3903404712","JUConnor25","2661","0","1296191629968187395","Wed Aug 26 16:43:02 +0000 2020","https://t.co/Pozqpn7Wst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/jaketapper/sta…","https://x.com/jaketapper/status/1298654628679221249?s=21","8","31","https://t.co/Pozqpn7Wst","146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298662247309307904","qme","1",,,,,,,,,,,,,"0","0","1","active","@CDCgov https://t.co/Pozqpn7Wst",
"false","false","Sommelier, Writer, Translator. NYC-Rome-Athens. @WineEnthusiast @amexessentials @ClubOenologique @bbctravel @travelandleisure // 21 Days to Wine (YouTube)","https://pbs.twimg.com/profile_images/1830879165031067650/K_jpvF6i_normal.jpg","annie b. shapero","73943494","anniedivino","524","0","1296191629968187395","Wed Aug 26 16:13:24 +0000 2020","If the USA has a shortage of testing facilities, FIX IT. How can you in good #faith tell Americans not to do #CovidTesting? Science proves that testing and isolation and safety measures allow us to #StopTheSpread and get back to work. @NYGovCuomo @WNYC @CNN","85","91","faith","117","130","CovidTesting","206","220","StopTheSpread",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","232268199","243","254","Archive: Governor Andrew Cuomo","NYGovCuomo","6576492","255","260","WNYC 🎙","WNYC","759251","261","265","CNN","CNN","1298654788754825218","en","1",,,,,,,,,,,,,"0","0","1","active","@CDCgov If the USA has a shortage of testing facilities, FIX IT. How can you in good #faith tell Americans not to do #CovidTesting? Science proves that testing and isolation and safety measures allow us to #StopTheSpread and get back to work. @NYGovCuomo @WNYC @CNN",
"false","false","","https://pbs.twimg.com/profile_images/1444819327119618053/dWdp1JmW_normal.jpg","DDG","1265373273115615232","DDG97560547","32","0","1296191629968187395","Wed Aug 26 15:51:51 +0000 2020","What is @realDonaldTrump threatening the CD with? First removing 14 day quarantine with travel, now NO test needed after exposure? He wants Covid to appear GONE and you are helping him...DO YOUR JOB and protect the people!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","25073877","16","32","Donald J. Trump","realDonaldTrump",,,,,,,,,,,"1298649366354227200","en","0",,,,,,,,,,,,,"0","0","1","active","@CDCgov What is @realDonaldTrump threatening the CD with? First removing 14 day quarantine with travel, now NO test needed after exposure? He wants Covid to appear GONE and you are helping him...DO YOUR JOB and protect the people!",
"false","false","💙","https://pbs.twimg.com/profile_images/1779543289475018752/FgEe_2pw_normal.jpg","Jodie 💙","459674596","JodieHMoss","11354","0","1296191629968187395","Wed Aug 26 11:42:47 +0000 2020","Less tests/less reporting of tests is why cases seem to be declining. And you’re behind this ploy. Now you say people who are around those with Covid don’t need to be tested, after stressing the importance of testing, is exactly what Trump has called for. You cave to Trump. Again",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298586685882630148","en","1",,,,,,,,,,,,,"0","0","1","active","@CDCgov Less tests/less reporting of tests is why cases seem to be declining. And you’re behind this ploy. Now you say people who are around those with Covid don’t need to be tested, after stressing the importance of testing, is exactly what Trump has called for. You cave to Trump. Again",
"true","true","Good guy, kids/wife, 11 back surgeries, 23 surgeries total. Need 2 more minimum. Working on neuroplasticity to fight pain.","https://pbs.twimg.com/profile_images/1313839126521753601/Y8mbvaof_normal.jpg","Walther PPK","160194130","dburdsal","1200","0","1296191629968187395","Thu Aug 20 13:39:10 +0000 2020","Unless you are in S. Dakota. Governor Kristi Noem recommended parents send their kids to school without masks. I guess we have magic air here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296441647656566785","en","2",,,,,,,,,,,,,"0","2","0","active","@CDCgov Unless you are in S. Dakota. Governor Kristi Noem recommended parents send their kids to school without masks. I guess we have magic air here.",
"true","true","Stan🎶Browns Fan🤎🧡, Atheist 🫥, Generation X, Fight all MAGA’s🔥 Down with Nazis 💪💪","https://pbs.twimg.com/profile_images/2009992394897281024/IvtxNgcw_normal.jpg","Alison1972","1044256344121978880","alison45346175","1563","0","1296191629968187395","Wed Aug 26 16:23:25 +0000 2020","Jokes... I wouldn’t belobe any of Trumps goons say... and that includes @CDCgov 
JOKES!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","146569971","80","87","CDC","CDCgov",,,,,,,,,,,"1298657310584209408","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Jokes... I wouldn’t belobe any of Trumps goons say... and that includes @CDCgov 
JOKES!!!",
"true","false","","https://pbs.twimg.com/profile_images/2042706343354572800/dv5rROYg_normal.jpg","Mitten","822881082529947648","MeInTheMitten","3557","0","1296191629968187395","Wed Aug 26 14:22:51 +0000 2020","""Overly affected""???
Why?  Because these groups are NOT following CDC guidelines??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1298626969542762496","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov ""Overly affected""???
Why?  Because these groups are NOT following CDC guidelines??",
"true","true","#GenX 

#Trump2024ToSaveAmerica 🇺🇸

#IFBAP

*TRIGGER (truth) WARNING* 🚨⚠️","https://pbs.twimg.com/profile_images/2023678480400216065/5Um-x_rt_normal.jpg","🖤❤Angel_13❤🖤","1119464753318043649","Angel_13_Rising","10006","0","1296191629968187395","Fri Aug 21 22:46:32 +0000 2020","Keep spreading the panic. How many of these cases resulted in death, hospitalizations or even symptoms?? How do we know these numbers are correct this time? Last time the Florida numbers said 90,000 but it was actually 11,000 🤔",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296941787962060803","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Keep spreading the panic. How many of these cases resulted in death, hospitalizations or even symptoms?? How do we know these numbers are correct this time? Last time the Florida numbers said 90,000 but it was actually 11,000 🤔",
"true","false","Insights on math, biology, physics, and tech from an consultant trained on all of the above  | Former @NSF Graduate Fellow @RockefellerUniv","https://pbs.twimg.com/profile_images/1906767940738756609/KGXyb3ei_normal.jpg","Mason Hargrave | Consultant | Former AI Researcher","1041466458843230209","MasonHargrave","768","0","1296191629968187395","Wed Aug 19 21:11:56 +0000 2020","Normalize by population size please.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296193201854767104","en","3",,,,,,,,,,,,,"0","0","0","active","@CDCgov Normalize by population size please.",
"false","true","","https://pbs.twimg.com/profile_images/1352424559773888514/LjQLO1qU_normal.jpg","Judy G.","996156744","judyg321","15","0","1296191629968187395","Thu Aug 20 15:28:14 +0000 2020","I’m constantly seeing people pull their masks down to sneeze! Can you address this!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296469098373746691","en","1",,,,,,,,,,,,,"0","1","0","active","@CDCgov I’m constantly seeing people pull their masks down to sneeze! Can you address this!",
"false","false","Husband,Father,Paw Paw,Veteran,teacher.","https://pbs.twimg.com/profile_images/1030293611219492864/gBIQFkcb_normal.jpg","Douglas Bushee","1028262564805988353","BusheeDouglas","1","0","1296191629968187395","Fri Aug 21 19:22:06 +0000 2020","People need to go to the Dept of Health for your state. I go to NCDHHS web site every day to check the numbers. Very transparent very consistent testing. NC has conducted over 2 million tests that’s about 20% of our population. Our numbers peaked and are steadily declining.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296890338691473410","en","1",,,,,,,,,,,,,"0","1","0","active","@CDCgov People need to go to the Dept of Health for your state. I go to NCDHHS web site every day to check the numbers. Very transparent very consistent testing. NC has conducted over 2 million tests that’s about 20% of our population. Our numbers peaked and are steadily declining.",
"false","false","Just trying to expose the left for the nazi's they really are. Hate Speech isn't a real thing. There are only 2 genders and Democrats liked Hitler before WW2.","https://pbs.twimg.com/profile_images/1422396277338382338/xiG8jCLr_normal.jpg","NickV","1102349261533048833","Nick_Van85","52","0","1296191629968187395","Thu Aug 20 19:11:49 +0000 2020","Herd immunity is starting. Stop panicking.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296525364005666818","en","2",,,,,,,,,,,,,"0","0","0","active","@CDCgov Herd immunity is starting. Stop panicking.",
"false","true","JUSTICE ,sow seedwatchfor harvest Save a dogcat make a diff voice 4  voiceless Warrior for all animals end dogmeat trade Legislation passed Hres 401,HR1406","https://pbs.twimg.com/profile_images/466056360153460737/uvhCv36t_normal.jpeg","susan mcivor","2491976665","PawslivesMatter","637","0","1296191629968187395","Thu Aug 20 18:04:51 +0000 2020","Is this being sent to Trump first to change  the the numbers? I trust nothing to do with his GOVERNMENT it's not possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,"1296508511116025859","en","2",,,,,,,,,,,,,"0","1","0","active","@CDCgov Is this being sent to Trump first to change  the the numbers? I trust nothing to do with his GOVERNMENT it's not possible",
